sid,season,name,time,latitude,longitude,wmo_wind
,year,,UTC,degrees_north,degrees_east,kts
2023289N15111,2023,SANBA,2023-10-20T00:00:00Z,21.3,109.7,NaN
2023289N15111,2023,SANBA,2023-10-20T03:00:00Z,21.0,109.7,NaN
2023289N15111,2023,SANBA,2023-10-20T06:00:00Z,20.7,109.8,NaN
2023289N15111,2023,SANBA,2023-10-20T09:00:00Z,20.4,109.7,NaN
2023289N15111,2023,SANBA,2023-10-20T12:00:00Z,20.1,109.6,NaN
2023289N15111,2023,SANBA,2023-10-20T15:00:00Z,19.9,109.2,NaN
2023289N15111,2023,SANBA,2023-10-20T18:00:00Z,19.8,108.9,NaN
2023289N15111,2023,SANBA,2023-10-20T21:00:00Z,19.7,108.7,NaN
2023289N15111,2023,SANBA,2023-10-21T00:00:00Z,19.9,108.2,NaN
2023314N05149,2023,UNNAMED,2023-11-09T18:00:00Z,5.1,149.0,NaN
2023314N05149,2023,UNNAMED,2023-11-09T21:00:00Z,5.2,148.7,NaN
2023314N05149,2023,UNNAMED,2023-11-10T00:00:00Z,5.3,148.4,NaN
2023314N05149,2023,UNNAMED,2023-11-10T03:00:00Z,5.4,148.1,NaN
2023314N05149,2023,UNNAMED,2023-11-10T06:00:00Z,5.5,147.9,NaN
2023314N05149,2023,UNNAMED,2023-11-10T09:00:00Z,5.6,147.7,NaN
2023314N05149,2023,UNNAMED,2023-11-10T12:00:00Z,5.7,147.5,NaN
2023314N05149,2023,UNNAMED,2023-11-10T15:00:00Z,5.9,147.3,NaN
2023314N05149,2023,UNNAMED,2023-11-10T18:00:00Z,6.1,147.1,NaN
2023314N05149,2023,UNNAMED,2023-11-10T21:00:00Z,6.3,147.0,NaN
2023314N05149,2023,UNNAMED,2023-11-11T00:00:00Z,6.4,146.8,NaN
2023314N05149,2023,UNNAMED,2023-11-11T03:00:00Z,6.4,146.4,NaN
2023314N05149,2023,UNNAMED,2023-11-11T06:00:00Z,6.3,145.9,NaN
2023314N05149,2023,UNNAMED,2023-11-11T09:00:00Z,6.3,145.5,NaN
2023314N05149,2023,UNNAMED,2023-11-11T12:00:00Z,6.3,144.9,NaN
2023314N05149,2023,UNNAMED,2023-11-11T15:00:00Z,6.4,144.1,NaN
2023314N05149,2023,UNNAMED,2023-11-11T18:00:00Z,6.5,143.2,NaN
2023314N05149,2023,UNNAMED,2023-11-11T21:00:00Z,6.6,142.3,NaN
2023314N05149,2023,UNNAMED,2023-11-12T00:00:00Z,6.7,141.5,NaN
2023314N05149,2023,UNNAMED,2023-11-12T03:00:00Z,6.9,141.1,NaN
2023314N05149,2023,UNNAMED,2023-11-12T06:00:00Z,7.1,140.8,NaN
2023314N05149,2023,UNNAMED,2023-11-12T09:00:00Z,7.4,140.4,NaN
2023314N05149,2023,UNNAMED,2023-11-12T12:00:00Z,7.6,140.0,NaN
2023314N05149,2023,UNNAMED,2023-11-12T15:00:00Z,7.6,139.7,NaN
2023314N05149,2023,UNNAMED,2023-11-12T18:00:00Z,7.6,139.4,NaN
2023314N05149,2023,UNNAMED,2023-11-12T21:00:00Z,7.8,139.1,NaN
2023314N05149,2023,UNNAMED,2023-11-13T00:00:00Z,8.0,139.0,NaN
2023314N05149,2023,UNNAMED,2023-11-13T03:00:00Z,7.8,139.2,NaN
2023314N05149,2023,UNNAMED,2023-11-13T06:00:00Z,7.5,139.5,NaN
2023314N05149,2023,UNNAMED,2023-11-13T09:00:00Z,7.3,139.7,NaN
2023314N05149,2023,UNNAMED,2023-11-13T12:00:00Z,6.9,139.9,NaN
2023314N05149,2023,UNNAMED,2023-11-13T15:00:00Z,6.1,140.0,NaN
2023314N05149,2023,UNNAMED,2023-11-13T18:00:00Z,5.4,140.1,NaN
2023314N05149,2023,UNNAMED,2023-11-13T21:00:00Z,5.3,140.1,NaN
2023314N05149,2023,UNNAMED,2023-11-14T00:00:00Z,5.4,140.0,NaN
2023314N05149,2023,UNNAMED,2023-11-14T03:00:00Z,5.4,140.0,NaN
2023314N05149,2023,UNNAMED,2023-11-14T06:00:00Z,5.4,139.9,NaN
2023314N05149,2023,UNNAMED,2023-11-14T09:00:00Z,5.6,139.9,NaN
2023314N05149,2023,UNNAMED,2023-11-14T12:00:00Z,5.8,139.8,NaN
2023314N05149,2023,UNNAMED,2023-11-14T15:00:00Z,5.9,139.4,NaN
2023314N05149,2023,UNNAMED,2023-11-14T18:00:00Z,6.0,139.1,NaN
2023314N05149,2023,UNNAMED,2023-11-14T21:00:00Z,6.1,138.8,NaN
2023314N05149,2023,UNNAMED,2023-11-15T00:00:00Z,6.1,138.6,NaN
2023314N05149,2023,UNNAMED,2023-11-15T03:00:00Z,6.0,138.6,NaN
2023314N05149,2023,UNNAMED,2023-11-15T06:00:00Z,5.9,138.3,NaN
2023314N05149,2023,UNNAMED,2023-11-15T09:00:00Z,5.8,137.9,NaN
2023314N05149,2023,UNNAMED,2023-11-15T12:00:00Z,5.8,137.4,NaN
2023314N05149,2023,UNNAMED,2023-11-15T15:00:00Z,5.8,137.0,NaN
2023314N05149,2023,UNNAMED,2023-11-15T18:00:00Z,5.9,136.6,NaN
2023314N05149,2023,UNNAMED,2023-11-15T21:00:00Z,6.0,136.2,NaN
2023314N05149,2023,UNNAMED,2023-11-16T00:00:00Z,6.1,135.9,NaN
2023314N05149,2023,UNNAMED,2023-11-16T03:00:00Z,6.4,135.5,NaN
2023314N05149,2023,UNNAMED,2023-11-16T06:00:00Z,6.7,135.2,NaN
2023314N05149,2023,UNNAMED,2023-11-16T09:00:00Z,7.1,134.9,NaN
2023314N05149,2023,UNNAMED,2023-11-16T12:00:00Z,7.5,134.7,NaN
2023314N05149,2023,UNNAMED,2023-11-16T15:00:00Z,7.8,134.6,NaN
2023314N05149,2023,UNNAMED,2023-11-16T18:00:00Z,8.0,134.4,NaN
2023314N05149,2023,UNNAMED,2023-11-16T21:00:00Z,8.2,134.1,NaN
2023314N05149,2023,UNNAMED,2023-11-17T00:00:00Z,8.4,133.8,NaN
2023314N05149,2023,UNNAMED,2023-11-17T03:00:00Z,8.6,133.4,NaN
2023314N05149,2023,UNNAMED,2023-11-17T06:00:00Z,8.8,133.0,NaN
2023314N05149,2023,UNNAMED,2023-11-17T09:00:00Z,9.0,132.5,NaN
2023314N05149,2023,UNNAMED,2023-11-17T12:00:00Z,9.2,132.0,NaN
2023349N04141,2023,JELAWAT,2023-12-14T12:00:00Z,3.7,140.6,NaN
2023349N04141,2023,JELAWAT,2023-12-14T15:00:00Z,3.9,140.4,NaN
2023349N04141,2023,JELAWAT,2023-12-14T18:00:00Z,4.1,140.3,NaN
2023349N04141,2023,JELAWAT,2023-12-14T21:00:00Z,4.3,140.2,NaN
2023349N04141,2023,JELAWAT,2023-12-15T00:00:00Z,4.5,140.0,NaN
2023349N04141,2023,JELAWAT,2023-12-15T03:00:00Z,4.8,139.5,NaN
2023349N04141,2023,JELAWAT,2023-12-15T06:00:00Z,5.1,138.8,NaN
2023349N04141,2023,JELAWAT,2023-12-15T09:00:00Z,5.3,138.2,NaN
2023349N04141,2023,JELAWAT,2023-12-15T12:00:00Z,5.7,137.8,NaN
2023349N04141,2023,JELAWAT,2023-12-15T15:00:00Z,6.0,137.2,NaN
2023349N04141,2023,JELAWAT,2023-12-15T18:00:00Z,6.1,136.5,NaN
2023349N04141,2023,JELAWAT,2023-12-15T21:00:00Z,6.2,135.9,NaN
2023349N04141,2023,JELAWAT,2023-12-16T00:00:00Z,6.2,135.4,NaN
2023349N04141,2023,JELAWAT,2023-12-16T03:00:00Z,6.3,134.6,NaN
2023349N04141,2023,JELAWAT,2023-12-16T06:00:00Z,6.6,133.7,NaN
2023349N04141,2023,JELAWAT,2023-12-16T09:00:00Z,6.8,133.0,NaN
2023349N04141,2023,JELAWAT,2023-12-16T12:00:00Z,7.0,132.3,NaN
2023349N04141,2023,JELAWAT,2023-12-16T15:00:00Z,7.0,131.7,NaN
2023349N04141,2023,JELAWAT,2023-12-16T18:00:00Z,7.0,131.2,NaN
2023349N04141,2023,JELAWAT,2023-12-16T21:00:00Z,7.0,130.7,NaN
2023349N04141,2023,JELAWAT,2023-12-17T00:00:00Z,7.0,130.3,NaN
2023349N04141,2023,JELAWAT,2023-12-17T03:00:00Z,7.1,129.8,NaN
2023349N04141,2023,JELAWAT,2023-12-17T06:00:00Z,7.3,129.4,35
2023349N04141,2023,JELAWAT,2023-12-17T09:00:00Z,7.3,129.0,NaN
2023349N04141,2023,JELAWAT,2023-12-17T12:00:00Z,7.2,128.5,35
2023349N04141,2023,JELAWAT,2023-12-17T15:00:00Z,7.2,128.1,NaN
2023349N04141,2023,JELAWAT,2023-12-17T18:00:00Z,7.2,127.6,35
2023349N04141,2023,JELAWAT,2023-12-17T21:00:00Z,7.3,127.2,NaN
2023349N04141,2023,JELAWAT,2023-12-18T00:00:00Z,7.3,126.7,NaN
2023349N04141,2023,JELAWAT,2023-12-18T03:00:00Z,7.3,126.3,NaN
2023349N04141,2023,JELAWAT,2023-12-18T06:00:00Z,7.4,126.0,NaN
2023349N04141,2023,JELAWAT,2023-12-18T09:00:00Z,7.3,126.0,NaN
2023349N04141,2023,JELAWAT,2023-12-18T12:00:00Z,7.3,125.8,NaN
2023349N04141,2023,JELAWAT,2023-12-18T15:00:00Z,7.4,125.7,NaN
2023349N04141,2023,JELAWAT,2023-12-18T18:00:00Z,7.7,125.1,NaN
2024141N03142,2024,EWINIAR,2024-05-20T00:00:00Z,2.5,142.2,NaN
2024141N03142,2024,EWINIAR,2024-05-20T03:00:00Z,2.4,141.5,NaN
2024141N03142,2024,EWINIAR,2024-05-20T06:00:00Z,2.2,140.9,NaN
2024141N03142,2024,EWINIAR,2024-05-20T09:00:00Z,2.0,140.3,NaN
2024141N03142,2024,EWINIAR,2024-05-20T12:00:00Z,1.9,139.7,NaN
2024141N03142,2024,EWINIAR,2024-05-20T15:00:00Z,2.2,139.3,NaN
2024141N03142,2024,EWINIAR,2024-05-20T18:00:00Z,2.6,138.9,NaN
2024141N03142,2024,EWINIAR,2024-05-20T21:00:00Z,2.9,138.5,NaN
2024141N03142,2024,EWINIAR,2024-05-21T00:00:00Z,3.1,138.1,NaN
2024141N03142,2024,EWINIAR,2024-05-21T03:00:00Z,3.4,137.8,NaN
2024141N03142,2024,EWINIAR,2024-05-21T06:00:00Z,3.7,137.5,NaN
2024141N03142,2024,EWINIAR,2024-05-21T09:00:00Z,4.0,137.2,NaN
2024141N03142,2024,EWINIAR,2024-05-21T12:00:00Z,4.2,136.9,NaN
2024141N03142,2024,EWINIAR,2024-05-21T15:00:00Z,4.4,136.6,NaN
2024141N03142,2024,EWINIAR,2024-05-21T18:00:00Z,4.6,136.4,NaN
2024141N03142,2024,EWINIAR,2024-05-21T21:00:00Z,4.9,136.2,NaN
2024141N03142,2024,EWINIAR,2024-05-22T00:00:00Z,5.1,135.9,NaN
2024141N03142,2024,EWINIAR,2024-05-22T03:00:00Z,5.2,135.5,NaN
2024141N03142,2024,EWINIAR,2024-05-22T06:00:00Z,5.3,135.1,NaN
2024141N03142,2024,EWINIAR,2024-05-22T09:00:00Z,5.3,134.7,NaN
2024141N03142,2024,EWINIAR,2024-05-22T12:00:00Z,5.4,134.3,NaN
2024141N03142,2024,EWINIAR,2024-05-22T15:00:00Z,5.5,133.9,NaN
2024141N03142,2024,EWINIAR,2024-05-22T18:00:00Z,5.6,133.6,NaN
2024141N03142,2024,EWINIAR,2024-05-22T21:00:00Z,5.6,133.2,NaN
2024141N03142,2024,EWINIAR,2024-05-23T00:00:00Z,5.8,132.9,NaN
2024141N03142,2024,EWINIAR,2024-05-23T03:00:00Z,6.3,132.8,NaN
2024141N03142,2024,EWINIAR,2024-05-23T06:00:00Z,6.9,132.5,NaN
2024141N03142,2024,EWINIAR,2024-05-23T09:00:00Z,7.4,131.7,NaN
2024141N03142,2024,EWINIAR,2024-05-23T12:00:00Z,7.8,130.8,NaN
2024141N03142,2024,EWINIAR,2024-05-23T15:00:00Z,8.0,129.9,NaN
2024141N03142,2024,EWINIAR,2024-05-23T18:00:00Z,8.1,129.2,NaN
2024141N03142,2024,EWINIAR,2024-05-23T21:00:00Z,8.2,128.5,NaN
2024141N03142,2024,EWINIAR,2024-05-24T00:00:00Z,8.4,127.9,NaN
2024141N03142,2024,EWINIAR,2024-05-24T03:00:00Z,8.8,127.5,NaN
2024141N03142,2024,EWINIAR,2024-05-24T06:00:00Z,9.3,127.2,NaN
2024141N03142,2024,EWINIAR,2024-05-24T09:00:00Z,9.7,126.7,NaN
2024141N03142,2024,EWINIAR,2024-05-24T12:00:00Z,10.2,126.3,NaN
2024141N03142,2024,EWINIAR,2024-05-24T15:00:00Z,10.7,125.8,NaN
2024141N03142,2024,EWINIAR,2024-05-24T18:00:00Z,11.2,125.3,NaN
2024141N03142,2024,EWINIAR,2024-05-24T21:00:00Z,11.8,124.6,NaN
2024141N03142,2024,EWINIAR,2024-05-25T00:00:00Z,12.2,123.9,NaN
2024141N03142,2024,EWINIAR,2024-05-25T03:00:00Z,12.5,123.4,NaN
2024141N03142,2024,EWINIAR,2024-05-25T06:00:00Z,12.7,122.9,NaN
2024141N03142,2024,EWINIAR,2024-05-25T09:00:00Z,13.0,122.6,NaN
2024141N03142,2024,EWINIAR,2024-05-25T12:00:00Z,13.2,122.3,35
2024141N03142,2024,EWINIAR,2024-05-25T15:00:00Z,13.4,122.0,NaN
2024141N03142,2024,EWINIAR,2024-05-25T18:00:00Z,13.6,121.8,45
2024141N03142,2024,EWINIAR,2024-05-25T21:00:00Z,13.8,121.6,NaN
2024141N03142,2024,EWINIAR,2024-05-26T00:00:00Z,14.0,121.5,50
2024141N03142,2024,EWINIAR,2024-05-26T03:00:00Z,14.2,121.5,NaN
2024141N03142,2024,EWINIAR,2024-05-26T06:00:00Z,14.4,121.7,55
2024141N03142,2024,EWINIAR,2024-05-26T09:00:00Z,14.6,121.9,NaN
2024141N03142,2024,EWINIAR,2024-05-26T12:00:00Z,14.9,122.2,65
2024141N03142,2024,EWINIAR,2024-05-26T15:00:00Z,15.2,122.4,NaN
2024141N03142,2024,EWINIAR,2024-05-26T18:00:00Z,15.5,122.5,70
2024141N03142,2024,EWINIAR,2024-05-26T21:00:00Z,15.7,122.6,NaN
2024141N03142,2024,EWINIAR,2024-05-27T00:00:00Z,15.8,122.8,75
2024141N03142,2024,EWINIAR,2024-05-27T03:00:00Z,16.0,123.1,NaN
2024141N03142,2024,EWINIAR,2024-05-27T06:00:00Z,16.3,123.4,70
2024141N03142,2024,EWINIAR,2024-05-27T09:00:00Z,16.7,123.7,NaN
2024141N03142,2024,EWINIAR,2024-05-27T12:00:00Z,17.1,124.0,70
2024141N03142,2024,EWINIAR,2024-05-27T15:00:00Z,17.4,124.2,NaN
2024141N03142,2024,EWINIAR,2024-05-27T18:00:00Z,17.7,124.6,70
2024141N03142,2024,EWINIAR,2024-05-27T21:00:00Z,18.1,125.0,NaN
2024141N03142,2024,EWINIAR,2024-05-28T00:00:00Z,18.5,125.6,65
2024141N03142,2024,EWINIAR,2024-05-28T03:00:00Z,19.1,126.1,NaN
2024141N03142,2024,EWINIAR,2024-05-28T06:00:00Z,19.8,126.7,65
2024141N03142,2024,EWINIAR,2024-05-28T09:00:00Z,20.4,127.4,NaN
2024141N03142,2024,EWINIAR,2024-05-28T12:00:00Z,21.1,128.1,65
2024141N03142,2024,EWINIAR,2024-05-28T15:00:00Z,21.9,128.7,NaN
2024141N03142,2024,EWINIAR,2024-05-28T18:00:00Z,22.7,129.4,65
2024141N03142,2024,EWINIAR,2024-05-28T21:00:00Z,23.5,130.1,NaN
2024141N03142,2024,EWINIAR,2024-05-29T00:00:00Z,24.2,130.8,60
2024141N03142,2024,EWINIAR,2024-05-29T03:00:00Z,24.9,131.5,60
2024141N03142,2024,EWINIAR,2024-05-29T06:00:00Z,25.5,132.1,60
2024141N03142,2024,EWINIAR,2024-05-29T09:00:00Z,25.9,132.6,NaN
2024141N03142,2024,EWINIAR,2024-05-29T12:00:00Z,26.4,133.0,55
2024141N03142,2024,EWINIAR,2024-05-29T15:00:00Z,26.9,133.5,NaN
2024141N03142,2024,EWINIAR,2024-05-29T18:00:00Z,27.3,133.9,50
2024141N03142,2024,EWINIAR,2024-05-29T21:00:00Z,27.7,134.4,NaN
2024141N03142,2024,EWINIAR,2024-05-30T00:00:00Z,28.0,134.8,45
2024141N03142,2024,EWINIAR,2024-05-30T03:00:00Z,28.4,135.3,NaN
2024141N03142,2024,EWINIAR,2024-05-30T06:00:00Z,28.9,135.8,40
2024141N03142,2024,EWINIAR,2024-05-30T09:00:00Z,29.4,136.3,NaN
2024141N03142,2024,EWINIAR,2024-05-30T12:00:00Z,30.0,136.9,40
2024141N03142,2024,EWINIAR,2024-05-30T15:00:00Z,30.7,137.4,NaN
2024141N03142,2024,EWINIAR,2024-05-30T18:00:00Z,31.5,138.1,NaN
2024141N03142,2024,EWINIAR,2024-05-30T21:00:00Z,32.3,138.9,NaN
2024141N03142,2024,EWINIAR,2024-05-31T00:00:00Z,33.1,140.0,NaN
2024141N03142,2024,EWINIAR,2024-05-31T03:00:00Z,33.9,141.4,NaN
2024141N03142,2024,EWINIAR,2024-05-31T06:00:00Z,34.7,143.1,NaN
2024141N03142,2024,EWINIAR,2024-05-31T09:00:00Z,35.5,144.7,NaN
2024141N03142,2024,EWINIAR,2024-05-31T12:00:00Z,36.3,146.5,NaN
2024141N03142,2024,EWINIAR,2024-05-31T15:00:00Z,37.2,148.6,NaN
2024141N03142,2024,EWINIAR,2024-05-31T18:00:00Z,38.1,150.9,NaN
2024141N03142,2024,EWINIAR,2024-05-31T21:00:00Z,38.7,153.1,NaN
2024141N03142,2024,EWINIAR,2024-06-01T00:00:00Z,39.2,155.1,NaN
2024141N03142,2024,EWINIAR,2024-06-01T03:00:00Z,39.9,157.0,NaN
2024141N03142,2024,EWINIAR,2024-06-01T06:00:00Z,40.5,158.9,NaN
2024141N03142,2024,EWINIAR,2024-06-01T09:00:00Z,41.0,160.7,NaN
2024141N03142,2024,EWINIAR,2024-06-01T12:00:00Z,41.6,162.8,NaN
2024141N03142,2024,EWINIAR,2024-06-01T15:00:00Z,42.3,165.4,NaN
2024141N03142,2024,EWINIAR,2024-06-01T18:00:00Z,43.1,168.4,NaN
2024141N03142,2024,EWINIAR,2024-06-01T21:00:00Z,43.9,171.2,NaN
2024141N03142,2024,EWINIAR,2024-06-02T00:00:00Z,44.7,174.1,NaN
2024141N03142,2024,EWINIAR,2024-06-02T03:00:00Z,45.4,176.6,NaN
2024141N03142,2024,EWINIAR,2024-06-02T06:00:00Z,46.2,179.1,NaN
2024151N18113,2024,MALIKSI,2024-05-30T00:00:00Z,17.8,112.5,NaN
2024151N18113,2024,MALIKSI,2024-05-30T03:00:00Z,17.8,112.4,NaN
2024151N18113,2024,MALIKSI,2024-05-30T06:00:00Z,17.8,112.3,NaN
2024151N18113,2024,MALIKSI,2024-05-30T09:00:00Z,17.7,112.2,NaN
2024151N18113,2024,MALIKSI,2024-05-30T12:00:00Z,17.8,112.2,NaN
2024151N18113,2024,MALIKSI,2024-05-30T15:00:00Z,18.1,112.2,NaN
2024151N18113,2024,MALIKSI,2024-05-30T18:00:00Z,18.6,112.3,NaN
2024151N18113,2024,MALIKSI,2024-05-30T21:00:00Z,19.1,112.4,NaN
2024151N18113,2024,MALIKSI,2024-05-31T00:00:00Z,19.6,112.4,35
2024151N18113,2024,MALIKSI,2024-05-31T03:00:00Z,20.0,112.2,NaN
2024151N18113,2024,MALIKSI,2024-05-31T06:00:00Z,20.4,111.9,35
2024151N18113,2024,MALIKSI,2024-05-31T09:00:00Z,20.6,111.6,NaN
2024151N18113,2024,MALIKSI,2024-05-31T12:00:00Z,20.9,111.4,NaN
2024151N18113,2024,MALIKSI,2024-05-31T15:00:00Z,21.3,111.4,NaN
2024151N18113,2024,MALIKSI,2024-05-31T18:00:00Z,21.6,111.5,NaN
2024151N18113,2024,MALIKSI,2024-05-31T21:00:00Z,21.9,111.7,NaN
2024151N18113,2024,MALIKSI,2024-06-01T00:00:00Z,22.4,112.0,NaN
2024151N18113,2024,MALIKSI,2024-06-01T03:00:00Z,22.9,112.2,NaN
2024151N18113,2024,MALIKSI,2024-06-01T06:00:00Z,23.4,112.5,NaN
2024151N18113,2024,MALIKSI,2024-06-01T09:00:00Z,23.7,112.8,NaN
2024151N18113,2024,MALIKSI,2024-06-01T12:00:00Z,24.0,113.5,NaN
2024151N18113,2024,MALIKSI,2024-06-01T15:00:00Z,24.4,114.3,NaN
2024151N18113,2024,MALIKSI,2024-06-01T18:00:00Z,24.8,115.1,NaN
2024151N18113,2024,MALIKSI,2024-06-01T21:00:00Z,24.9,115.6,NaN
2024151N18113,2024,MALIKSI,2024-06-02T00:00:00Z,24.9,116.4,NaN
2024151N18113,2024,MALIKSI,2024-06-02T03:00:00Z,24.8,117.6,NaN
2024151N18113,2024,MALIKSI,2024-06-02T06:00:00Z,24.7,119.4,NaN
2024151N18113,2024,MALIKSI,2024-06-02T09:00:00Z,24.3,121.9,NaN
2024151N18113,2024,MALIKSI,2024-06-02T12:00:00Z,23.8,123.3,NaN
2024151N18113,2024,MALIKSI,2024-06-02T15:00:00Z,23.7,123.8,NaN
2024151N18113,2024,MALIKSI,2024-06-02T18:00:00Z,23.8,124.2,NaN
2024151N18113,2024,MALIKSI,2024-06-02T21:00:00Z,23.8,125.2,NaN
2024151N18113,2024,MALIKSI,2024-06-03T00:00:00Z,23.9,126.4,NaN
2024151N18113,2024,MALIKSI,2024-06-03T03:00:00Z,23.9,127.3,NaN
2024151N18113,2024,MALIKSI,2024-06-03T06:00:00Z,24.0,128.2,NaN
2024151N18113,2024,MALIKSI,2024-06-03T09:00:00Z,24.0,129.0,NaN
2024151N18113,2024,MALIKSI,2024-06-03T12:00:00Z,24.1,129.8,NaN
2024151N18113,2024,MALIKSI,2024-06-03T15:00:00Z,24.3,130.7,NaN
2024151N18113,2024,MALIKSI,2024-06-03T18:00:00Z,24.5,131.6,NaN
2024151N18113,2024,MALIKSI,2024-06-03T21:00:00Z,24.7,132.7,NaN
2024151N18113,2024,MALIKSI,2024-06-04T00:00:00Z,24.8,133.7,NaN
2024151N18113,2024,MALIKSI,2024-06-04T03:00:00Z,24.8,134.5,NaN
2024151N18113,2024,MALIKSI,2024-06-04T06:00:00Z,24.8,135.1,NaN
2024151N18113,2024,MALIKSI,2024-06-04T09:00:00Z,24.8,135.8,NaN
2024151N18113,2024,MALIKSI,2024-06-04T12:00:00Z,24.9,136.4,NaN
2024151N18113,2024,MALIKSI,2024-06-04T15:00:00Z,24.9,136.9,NaN
2024151N18113,2024,MALIKSI,2024-06-04T18:00:00Z,24.9,137.3,NaN
2024151N18113,2024,MALIKSI,2024-06-04T21:00:00Z,24.8,137.6,NaN
2024151N18113,2024,MALIKSI,2024-06-05T00:00:00Z,24.8,138.0,NaN
2024151N18113,2024,MALIKSI,2024-06-05T03:00:00Z,24.8,138.5,NaN
2024151N18113,2024,MALIKSI,2024-06-05T06:00:00Z,24.8,139.0,NaN
2024195N13114,2024,UNNAMED,2024-07-13T00:00:00Z,13.2,113.9,NaN
2024195N13114,2024,UNNAMED,2024-07-13T03:00:00Z,13.1,113.6,NaN
2024195N13114,2024,UNNAMED,2024-07-13T06:00:00Z,13.1,113.3,NaN
2024195N13114,2024,UNNAMED,2024-07-13T09:00:00Z,13.3,113.0,NaN
2024195N13114,2024,UNNAMED,2024-07-13T12:00:00Z,13.4,112.7,NaN
2024195N13114,2024,UNNAMED,2024-07-13T15:00:00Z,13.5,112.5,NaN
2024195N13114,2024,UNNAMED,2024-07-13T18:00:00Z,13.7,112.3,NaN
2024195N13114,2024,UNNAMED,2024-07-13T21:00:00Z,13.9,112.1,NaN
2024195N13114,2024,UNNAMED,2024-07-14T00:00:00Z,14.2,111.9,NaN
2024195N13114,2024,UNNAMED,2024-07-14T03:00:00Z,14.4,111.6,NaN
2024195N13114,2024,UNNAMED,2024-07-14T06:00:00Z,14.6,111.5,NaN
2024195N13114,2024,UNNAMED,2024-07-14T09:00:00Z,14.8,111.3,NaN
2024195N13114,2024,UNNAMED,2024-07-14T12:00:00Z,14.9,111.1,NaN
2024195N13114,2024,UNNAMED,2024-07-14T15:00:00Z,15.2,110.8,NaN
2024195N13114,2024,UNNAMED,2024-07-14T18:00:00Z,15.5,110.3,NaN
2024195N13114,2024,UNNAMED,2024-07-14T21:00:00Z,15.9,109.7,NaN
2024195N13114,2024,UNNAMED,2024-07-15T00:00:00Z,16.3,109.2,NaN
2024195N13114,2024,UNNAMED,2024-07-15T03:00:00Z,16.7,108.4,NaN
2024195N13114,2024,UNNAMED,2024-07-15T06:00:00Z,17.1,107.7,NaN
2024195N13114,2024,UNNAMED,2024-07-15T09:00:00Z,17.4,106.8,NaN
2024195N13114,2024,UNNAMED,2024-07-15T12:00:00Z,17.8,106.2,NaN
2024195N13114,2024,UNNAMED,2024-07-15T15:00:00Z,18.0,105.8,NaN
2024195N13114,2024,UNNAMED,2024-07-15T18:00:00Z,18.2,105.4,NaN
2024198N08130,2024,PRAPIROON,2024-07-15T12:00:00Z,7.7,129.7,NaN
2024198N08130,2024,PRAPIROON,2024-07-15T15:00:00Z,8.3,129.1,NaN
2024198N08130,2024,PRAPIROON,2024-07-15T18:00:00Z,8.9,128.6,NaN
2024198N08130,2024,PRAPIROON,2024-07-15T21:00:00Z,9.4,128.1,NaN
2024198N08130,2024,PRAPIROON,2024-07-16T00:00:00Z,9.7,127.8,NaN
2024198N08130,2024,PRAPIROON,2024-07-16T03:00:00Z,9.9,127.6,NaN
2024198N08130,2024,PRAPIROON,2024-07-16T06:00:00Z,10.1,127.4,NaN
2024198N08130,2024,PRAPIROON,2024-07-16T09:00:00Z,10.3,127.2,NaN
2024198N08130,2024,PRAPIROON,2024-07-16T12:00:00Z,10.5,127.0,NaN
2024198N08130,2024,PRAPIROON,2024-07-16T15:00:00Z,10.7,126.9,NaN
2024198N08130,2024,PRAPIROON,2024-07-16T18:00:00Z,10.8,126.8,NaN
2024198N08130,2024,PRAPIROON,2024-07-16T21:00:00Z,10.9,126.8,NaN
2024198N08130,2024,PRAPIROON,2024-07-17T00:00:00Z,11.1,126.7,NaN
2024198N08130,2024,PRAPIROON,2024-07-17T03:00:00Z,11.2,126.5,NaN
2024198N08130,2024,PRAPIROON,2024-07-17T06:00:00Z,11.4,126.3,NaN
2024198N08130,2024,PRAPIROON,2024-07-17T09:00:00Z,11.5,126.1,NaN
2024198N08130,2024,PRAPIROON,2024-07-17T12:00:00Z,11.7,125.7,NaN
2024198N08130,2024,PRAPIROON,2024-07-17T15:00:00Z,11.9,124.9,NaN
2024198N08130,2024,PRAPIROON,2024-07-17T18:00:00Z,12.1,124.0,NaN
2024198N08130,2024,PRAPIROON,2024-07-17T21:00:00Z,12.3,123.2,NaN
2024198N08130,2024,PRAPIROON,2024-07-18T00:00:00Z,12.5,122.5,NaN
2024198N08130,2024,PRAPIROON,2024-07-18T03:00:00Z,12.6,122.0,NaN
2024198N08130,2024,PRAPIROON,2024-07-18T06:00:00Z,12.6,121.7,NaN
2024198N08130,2024,PRAPIROON,2024-07-18T09:00:00Z,12.7,121.4,NaN
2024198N08130,2024,PRAPIROON,2024-07-18T12:00:00Z,12.8,121.0,NaN
2024198N08130,2024,PRAPIROON,2024-07-18T15:00:00Z,12.9,120.5,NaN
2024198N08130,2024,PRAPIROON,2024-07-18T18:00:00Z,13.1,120.0,NaN
2024198N08130,2024,PRAPIROON,2024-07-18T21:00:00Z,13.3,119.6,NaN
2024198N08130,2024,PRAPIROON,2024-07-19T00:00:00Z,13.5,119.1,NaN
2024198N08130,2024,PRAPIROON,2024-07-19T03:00:00Z,13.8,118.5,NaN
